customer_id,state,account_length,area_code,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,customer_service_calls,churn,split,has_international_plan,has_voice_mail_plan,total_minutes,total_calls,total_charges,monthly_revenue,estimated_remaining_months,estimated_clv,feedback_text,feedback_category,sentiment,complaint_intensity
CUST_000899,LA,9,415,No,Yes,39,214.1,108,36.4,169.2,115,14.38,189.7,117,8.54,10.1,3,2.73,1,0,train,0,1,583.1,343,62.05,62.05,12,744.6,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000900,CO,157,415,No,No,0,196.0,74,33.32,213.4,96,18.14,196.8,81,8.86,7.9,6,2.13,1,0,train,0,0,614.1,257,62.45,62.45,12,749.4,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000901,UT,105,415,No,No,0,106.4,71,18.09,240.1,83,20.41,147.7,114,6.65,5.3,4,1.43,6,1,train,0,0,499.5,272,46.58,46.58,6,279.48,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_000902,ID,31,415,No,No,0,177.3,129,30.14,152.8,105,12.99,162.9,92,7.33,5.1,2,1.38,0,0,train,0,0,498.1,328,51.84,51.84,6,311.04,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000903,MN,95,408,No,Yes,32,262.2,123,44.57,165.2,82,14.04,194.3,57,8.74,10.6,5,2.86,0,0,train,0,1,632.3000000000001,267,70.21,70.21,18,1263.78,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000904,GA,132,415,No,No,0,193.3,106,32.86,128.3,94,10.91,162.1,119,7.29,11.6,4,3.13,5,1,train,0,0,495.30000000000007,323,54.19,54.19,6,325.14,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_000905,HI,119,408,No,Yes,24,217.2,94,36.92,138.7,52,11.79,139.3,85,6.27,11.3,4,3.05,0,0,train,0,1,506.5,235,58.03,58.03,12,696.36,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000906,AL,16,408,No,No,0,209.5,89,35.62,172.8,85,14.69,94.1,102,4.23,8.8,4,2.38,1,0,train,0,0,485.2,280,56.919999999999995,56.919999999999995,12,683.04,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000907,CT,99,408,No,No,0,95.4,105,16.22,207.2,101,17.61,136.0,117,6.12,5.6,5,1.51,1,0,train,0,0,444.2000000000001,328,41.459999999999994,41.459999999999994,6,248.76,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000908,CO,76,408,No,Yes,26,214.6,110,36.48,205.2,87,17.44,134.6,140,6.06,8.1,2,2.19,1,0,train,0,1,562.5,339,62.17,62.17,12,746.04,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000909,KS,167,415,No,No,0,131.6,120,22.37,211.3,96,17.96,168.3,97,7.57,11.1,4,3.0,4,1,train,0,0,522.3,317,50.9,50.9,6,305.4,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_000910,NJ,129,415,No,No,0,168.4,117,28.63,217.1,129,18.45,81.6,100,3.67,11.8,7,3.19,1,0,train,0,0,478.9,353,53.94,53.94,6,323.64,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000911,FL,116,408,No,No,0,146.4,123,24.89,176.6,113,15.01,212.6,102,9.57,7.8,5,2.11,1,0,train,0,0,543.4,343,51.58,51.58,6,309.48,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000912,CA,60,415,Yes,No,0,183.0,110,31.11,206.7,93,17.57,203.8,119,9.17,11.1,6,3.0,1,0,train,1,0,604.6,328,60.85,60.85,12,730.2,"The international plan is useful, but it feels too expensive for my usage.",pricing,negative,4
CUST_000913,TX,47,408,No,Yes,28,112.2,70,19.07,154.8,106,13.16,166.7,105,7.5,10.6,2,2.86,0,0,train,0,1,444.3,283,42.59,42.59,6,255.54,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000914,MN,40,510,Yes,No,0,170.7,55,29.02,179.1,108,15.22,281.9,89,12.69,8.2,9,2.21,3,0,train,1,0,639.9,261,59.14,59.14,12,709.68,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000915,AK,173,510,No,No,0,172.5,78,29.33,142.6,91,12.12,102.0,63,4.59,10.9,2,2.94,0,0,train,0,0,428.0,234,48.97999999999999,48.97999999999999,6,293.88,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000916,OR,157,510,No,Yes,30,194.3,107,33.03,243.2,108,20.67,322.2,114,14.5,7.1,5,1.92,1,0,train,0,1,766.8000000000001,334,70.12,70.12,18,1262.16,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000917,MS,66,408,No,Yes,32,187.8,117,31.93,129.8,90,11.03,132.3,113,5.95,12.0,3,3.24,2,0,train,0,1,461.9,323,52.150000000000006,52.150000000000006,6,312.9,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000918,VT,50,415,Yes,Yes,26,307.1,94,52.21,289.4,78,24.6,174.9,109,7.87,8.0,3,2.16,0,0,train,1,1,779.4,284,86.84,86.84,18,1563.12,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000919,UT,72,415,No,No,0,118.2,106,20.09,167.2,136,14.21,214.2,106,9.64,12.2,3,3.29,3,0,train,0,0,511.7999999999999,351,47.23,47.23,6,283.38,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000920,KS,130,510,No,No,0,154.0,95,26.18,205.9,106,17.5,233.7,75,10.52,12.9,1,3.48,1,0,train,0,0,606.4999999999999,277,57.68,57.68,12,692.16,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000921,NV,143,408,No,No,0,155.5,101,26.44,213.4,89,18.14,237.9,61,10.71,7.6,11,2.05,1,0,train,0,0,614.4,262,57.34,57.34,12,688.08,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000922,TX,32,408,No,No,0,157.9,88,26.84,180.8,132,15.37,132.5,102,5.96,12.8,3,3.46,1,0,train,0,0,484.00000000000006,325,51.63,51.63,6,309.78,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000923,MA,166,415,No,No,0,203.4,81,34.58,167.7,110,14.25,132.0,124,5.94,9.2,5,2.48,2,0,train,0,0,512.3000000000001,320,57.24999999999999,57.24999999999999,12,687.0,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000924,CA,72,408,No,Yes,39,92.8,98,15.78,271.2,115,23.05,167.1,83,7.52,5.8,7,1.57,1,0,train,0,1,536.9,303,47.919999999999995,47.919999999999995,6,287.52,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000925,IA,134,415,No,Yes,32,216.8,78,36.86,102.2,111,8.69,174.0,83,7.83,8.6,2,2.32,0,0,train,0,1,501.6,274,55.7,55.7,12,668.4,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000926,NH,13,415,No,No,0,193.2,89,32.84,194.4,90,16.52,186.5,104,8.39,9.7,2,2.62,4,0,train,0,0,583.8000000000001,285,60.37,60.37,12,724.44,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_000927,GA,90,415,No,No,0,113.2,108,19.24,189.3,63,16.09,271.8,124,12.23,14.1,4,3.81,3,0,train,0,0,588.4,299,51.370000000000005,51.370000000000005,6,308.22,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000928,WI,111,415,No,Yes,36,166.2,54,28.25,238.8,109,20.3,108.8,92,4.9,11.2,2,3.02,3,0,train,0,1,525.0,257,56.47,56.47,12,677.64,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000929,CO,101,408,No,Yes,23,262.2,101,44.57,157.0,80,13.35,129.1,100,5.81,7.3,14,1.97,1,0,train,0,1,555.5999999999999,295,65.7,65.7,18,1182.6,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000930,SC,72,415,No,No,0,207.8,92,35.33,195.7,110,16.63,184.8,124,8.32,13.1,4,3.54,0,0,train,0,0,601.4,330,63.81999999999999,63.81999999999999,18,1148.76,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000931,MI,67,510,No,Yes,35,245.4,89,41.72,148.2,102,12.6,274.0,136,12.33,7.5,6,2.03,1,0,train,0,1,675.1,333,68.68,68.68,18,1236.24,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000932,MD,172,408,No,No,0,287.1,108,48.81,178.4,125,15.16,153.2,98,6.89,14.4,2,3.89,3,1,train,0,0,633.1,333,74.75,74.75,18,1345.5,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000933,IN,154,510,No,Yes,32,192.3,82,32.69,165.3,134,14.05,205.0,74,9.23,9.0,1,2.43,2,0,train,0,1,571.6,291,58.4,58.4,12,700.8,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000934,ME,69,510,No,No,0,194.2,122,33.01,242.1,81,20.58,215.8,80,9.71,9.7,3,2.62,2,0,train,0,0,661.8,286,65.92,65.92,18,1186.56,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000935,DC,123,415,No,No,0,211.0,92,35.87,217.0,102,18.45,214.8,104,9.67,9.8,7,2.65,3,0,train,0,0,652.5999999999999,305,66.64,66.64,18,1199.52,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000936,TN,130,415,No,Yes,12,141.9,92,24.12,228.9,102,19.46,195.1,101,8.78,8.7,5,2.35,0,0,train,0,1,574.6,300,54.71,54.71,6,328.26,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000937,FL,142,415,No,Yes,26,220.5,94,37.49,239.5,126,20.36,254.3,109,11.44,5.9,9,1.59,2,0,train,0,1,720.1999999999999,338,70.88000000000001,70.88000000000001,18,1275.84,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000938,HI,87,408,No,Yes,28,143.5,106,24.4,223.5,147,19.0,175.4,69,7.89,11.2,5,3.02,0,0,train,0,1,553.6,327,54.31,54.31,6,325.86,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000939,NE,149,415,No,No,0,156.0,56,26.52,56.0,116,4.76,163.3,104,7.35,8.9,8,2.4,0,0,train,0,0,384.2,284,41.03,41.03,6,246.18,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000940,TN,146,408,Yes,No,0,160.1,63,27.22,208.4,112,17.71,177.6,98,7.99,9.2,3,2.48,2,0,train,1,0,555.3000000000001,276,55.4,55.4,12,664.8,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000941,MD,88,415,Yes,No,0,235.1,98,39.97,251.8,79,21.4,285.9,76,12.87,7.2,2,1.94,4,1,train,1,0,780.0,255,76.17999999999999,76.17999999999999,18,1371.24,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000942,VT,48,510,No,No,0,188.4,63,32.03,165.9,89,14.1,205.7,71,9.26,13.2,2,3.56,1,0,train,0,0,573.2,225,58.95,58.95,12,707.4,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000943,OR,135,415,No,No,0,194.8,97,33.12,235.3,118,20.0,174.4,126,7.85,11.0,3,2.97,1,0,train,0,0,615.5,344,63.94,63.94,18,1150.92,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000944,IN,100,510,No,No,0,247.8,117,42.13,130.0,95,11.05,134.3,125,6.04,6.9,2,1.86,1,0,train,0,0,519.0,339,61.080000000000005,61.080000000000005,12,732.96,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000945,MO,98,415,No,No,0,221.2,80,37.6,213.6,104,18.16,291.8,89,13.13,11.9,3,3.21,4,0,train,0,0,738.4999999999999,276,72.1,72.1,18,1297.8,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_000946,FL,75,510,No,Yes,26,118.5,86,20.15,213.9,118,18.18,132.6,99,5.97,13.4,3,3.62,2,0,train,0,1,478.4,306,47.919999999999995,47.919999999999995,6,287.52,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000947,DC,180,415,No,Yes,33,231.8,78,39.41,232.9,79,19.8,206.9,121,9.31,7.6,4,2.05,1,0,train,0,1,679.2,282,70.57,70.57,18,1270.26,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000948,VT,100,415,No,Yes,25,215.9,90,36.7,257.9,92,21.92,180.2,157,8.11,11.6,4,3.13,1,0,train,0,1,665.6,343,69.86,69.86,18,1257.48,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000949,OH,119,415,No,Yes,35,217.1,92,36.91,220.8,134,18.77,249.5,93,11.23,8.0,5,2.16,2,0,train,0,1,695.4,324,69.07,69.07,18,1243.26,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000950,LA,155,408,No,Yes,39,183.3,106,31.16,205.1,101,17.43,263.7,90,11.87,5.1,7,1.38,1,0,train,0,1,657.1999999999999,304,61.84,61.84,12,742.08,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000951,IL,78,415,Yes,No,0,236.8,141,40.26,265.3,101,22.55,152.4,77,6.86,9.5,2,2.57,1,1,train,1,0,664.0,321,72.24,72.24,18,1300.32,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_000952,NJ,153,415,No,No,0,193.8,90,32.95,195.3,121,16.6,182.7,108,8.22,8.5,3,2.3,1,0,train,0,0,580.3,322,60.07,60.07,12,720.84,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000953,NE,154,415,No,No,0,191.4,93,32.54,205.4,119,17.46,205.7,121,9.26,10.2,3,2.75,3,0,train,0,0,612.7,336,62.01,62.01,12,744.12,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000954,WV,48,408,No,No,0,275.2,67,46.78,180.2,108,15.32,159.0,110,7.15,7.9,2,2.13,1,0,train,0,0,622.3,287,71.38,71.38,18,1284.84,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000955,ND,94,408,No,No,0,174.0,85,29.58,241.1,114,20.49,207.8,94,9.35,7.9,1,2.13,1,0,train,0,0,630.8000000000001,294,61.55,61.55,12,738.6,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000956,UT,139,415,No,No,0,165.0,132,28.05,249.7,86,21.22,170.3,128,7.66,12.6,8,3.4,1,0,train,0,0,597.6,354,60.32999999999999,60.32999999999999,12,723.96,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000957,MS,126,415,No,No,0,228.7,102,38.88,168.7,99,14.34,223.5,100,10.06,11.8,4,3.19,1,0,train,0,0,632.6999999999999,305,66.47,66.47,18,1196.46,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000958,MN,122,415,No,No,0,107.9,88,18.34,235.8,109,20.04,228.6,119,10.29,9.5,3,2.57,2,0,train,0,0,581.8000000000001,319,51.239999999999995,51.239999999999995,6,307.44,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000959,KS,131,415,No,Yes,28,249.6,87,42.43,227.2,138,19.31,239.9,92,10.8,7.6,3,2.05,3,0,train,0,1,724.3,320,74.58999999999999,74.58999999999999,18,1342.62,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000960,KS,36,510,No,No,0,178.6,83,30.36,213.1,103,18.11,198.0,119,8.91,10.9,5,2.94,1,0,train,0,0,600.6,310,60.31999999999999,60.31999999999999,12,723.84,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000961,NV,180,510,No,No,0,139.0,96,23.63,224.9,64,19.12,170.8,118,7.69,15.7,5,4.24,2,0,train,0,0,550.4000000000001,283,54.68,54.68,6,328.08,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000962,MT,25,415,No,No,0,134.3,98,22.83,202.3,109,17.2,195.9,100,8.82,12.6,5,3.4,2,0,train,0,0,545.1,312,52.25,52.25,6,313.5,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000963,AK,120,415,No,No,0,178.4,97,30.33,168.3,113,14.31,120.5,93,5.42,9.3,9,2.51,1,0,train,0,0,476.50000000000006,312,52.57,52.57,6,315.42,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000964,AR,109,510,No,No,0,170.7,101,29.02,240.2,82,20.42,119.0,112,5.36,11.4,4,3.08,2,0,train,0,0,541.3,299,57.879999999999995,57.879999999999995,12,694.56,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000965,LA,162,510,No,Yes,33,184.5,139,31.37,183.2,78,15.57,127.4,106,5.73,12.3,6,3.32,0,0,train,0,1,507.4,329,55.99,55.99,12,671.88,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000966,KS,124,510,No,Yes,37,161.2,109,27.4,204.2,79,17.36,231.5,87,10.42,8.9,4,2.4,1,0,train,0,1,605.8,279,57.58,57.58,12,690.96,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000967,OR,177,408,No,No,0,84.9,77,14.43,257.5,109,21.89,210.5,66,9.47,7.5,5,2.03,2,0,train,0,0,560.4,257,47.82,47.82,6,286.92,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000968,WI,91,510,No,No,0,217.9,71,37.04,230.1,116,19.56,232.1,110,10.44,10.6,2,2.86,1,0,train,0,0,690.7,299,69.89999999999999,69.89999999999999,18,1258.2,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000969,CO,105,408,No,No,0,270.9,98,46.05,226.2,110,19.23,178.8,60,8.05,8.8,5,2.38,0,1,train,0,0,684.6999999999999,273,75.71,75.71,18,1362.78,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_000970,KS,24,510,No,No,0,243.0,91,41.31,183.9,77,15.63,184.3,109,8.29,15.3,6,4.13,0,1,train,0,0,626.5,283,69.36,69.36,18,1248.48,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_000971,IA,86,408,No,No,0,126.3,115,21.47,168.8,112,14.35,154.6,95,6.96,9.8,7,2.65,2,0,train,0,0,459.50000000000006,329,45.43,45.43,6,272.58,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000972,NE,91,510,No,No,0,159.0,109,27.03,255.1,142,21.68,82.4,73,3.71,10.1,4,2.73,0,0,train,0,0,506.6,328,55.15,55.15,12,661.8,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000973,OH,147,415,Yes,Yes,24,219.9,118,37.38,208.5,116,17.72,352.5,111,15.86,8.1,4,2.19,3,0,train,1,1,789.0,349,73.15,73.15,18,1316.7,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000974,TN,108,510,No,Yes,34,162.1,83,27.56,171.8,117,14.6,259.8,76,11.69,9.6,3,2.59,4,1,train,0,1,603.3000000000001,279,56.44,56.44,12,677.28,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_000975,OK,159,510,No,No,0,198.8,107,33.8,195.5,91,16.62,213.3,120,9.6,16.5,7,4.46,5,0,train,0,0,624.1,325,64.48,64.48,18,1160.64,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_000976,ND,136,510,Yes,No,0,256.8,90,43.66,230.1,104,19.56,143.6,82,6.46,9.1,10,2.46,3,0,train,1,0,639.6,286,72.13999999999999,72.13999999999999,18,1298.52,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000977,NC,45,408,No,Yes,38,196.8,92,33.46,254.2,108,21.61,261.8,85,11.78,7.7,2,2.08,1,0,train,0,1,720.5,287,68.92999999999999,68.92999999999999,18,1240.74,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000978,MN,122,415,No,No,0,140.1,120,23.82,231.4,128,19.67,188.1,127,8.46,11.2,5,3.02,2,0,train,0,0,570.8000000000001,380,54.970000000000006,54.970000000000006,12,659.64,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000979,MN,138,415,No,No,0,194.3,83,33.03,189.9,97,16.14,232.2,102,10.45,9.0,3,2.43,5,0,train,0,0,625.4000000000001,285,62.05,62.05,12,744.6,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_000980,MA,132,415,No,No,0,117.6,66,19.99,214.0,108,18.19,239.5,94,10.78,8.8,5,2.38,1,0,train,0,0,579.9,273,51.34,51.34,6,308.04,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000981,GA,58,510,No,No,0,243.1,105,41.33,231.4,108,19.67,180.9,120,8.14,7.8,4,2.11,2,0,train,0,0,663.1999999999999,337,71.25,71.25,18,1282.5,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000982,NV,81,415,No,No,0,145.4,132,24.72,129.3,91,10.99,186.4,109,8.39,5.2,4,1.4,1,0,train,0,0,466.3,336,45.5,45.5,6,273.0,The service works well and I have no major complaints.,service_quality,positive,1
